1474;Цители-Цкаро;41,5;46,1;7;7;7;7;7;7;7;7
1475;Болниси;41,5;44,6;6;6;7;7;7;7;6;5
1476;Гардабани;41,5;45,1;7;7;7;7;6;7;7;7
1477;Ахалкалаки,ГМС;41,4;43,5;7;6;7;7;7;7;6;7
1478;Пока(Пога);41,4;43,8;7;7;7;7;7;7;6;7
1479;Шираки;41,4;46,3;7;7;7;7;7;7;7;7
1480;Дманиси;41,3;44,2;6;7;8;7;8;7;6;6
1481;Элдари;41,3;46,5;6;6;7;7;7;7;7;6
1482;Карцахи;41,3;43,3;7;7;7;7;7;7;7;7
1483;Ефремовка;41,2;43,8;7;7;7;7;7;7;7;7
1484;Рока;42,6;44,1;7;7;11;7;8;7;11;11
1485;Эдиси;42,5;44,3;6;6;7;7;6;7;7;6
1486;Эрмани;42,5;44,3;6;6;6;11;11;11;6;7
1487;Джава;42,4;43,9;11;11;6;6;7;7;11;11
1488;Цхинвали;42,2;43,9;5;5;6;6;6;6;6;5
1489;Ленингори;42,1;44,5;6;11;11;6;8;7;6;6
1490;Авадхара;43,5;40,6;11;11;11;7;6;11;11;6
1491;Багнари;43,5;40,1;11;11;7;6;6;11;7;11
1492;Псху, ГМС;43,4;40,8;7;6;6;7;7;6;7;7
1493;Леселидзе;43,4;40;6;6;10;10;10;10;6;6
1494;Гагрский хребет;43,4;40,3;4;4;4;4;5;8;8;4
1495;Отрадное (Сихарули);43,3;40,3;13;13;13;5;9;9;6;5
1496;Гагра;43,3;40,3;7;6;6;6;10;10;10;10
1497;Бармиши;43,3;40,5;4;4;5;5;5;5;5;5
1498;Гагра, с/х;43,2;40,3;6;6;6;10;10;10;10;10
1499;Дурипши;43,2;40,6;6;6;6;7;7;7;7;6
1500;Земо-Ажара;43,1;41,7;6;6;6;11;11;7;8;6
1501;Квемо-Ажара;43,1;41,7;11;11;11;11;11;6;6;11
1502;Гудаута;43,1;40,6;7;6;7;10;10;10;10;10
1503;Новый Афон;43,1;40,8;6;6;6;7;10;10;10;7
1504;Лата;43;41,5;6;6;6;7;6;6;7;7
1505;Сухуми,АМСГ(Эшера);43;41;6;5;7;10;10;10;10;7
1506;Сухуми,агро;43;41,1;5;5;5;6;10;10;10;6
1507;Сухуми,бот.сад;43;41,1;5;5;5;6;10;10;10;6
1508;Сухуми,маяк;43;41;6;6;6;6;10;10;10;10
1509;Джгерда;43;41,3;7;7;7;7;8;7;7;7
1510;Бабушара, ГМС;42,9;41,1;7;7;7;7;10;10;10;10
1511;Адзюбжа;42,8;41,2;6;6;6;6;7;7;6;6
1512;Мокви, с/х (Кодорн);42,9;41,5;7;6;7;7;7;7;7;7
1513;Квезани;42,9;41,7;11;11;6;7;7;7;8;8
1514;Очамчире;42,7;41,5;6;6;6;6;10;10;10;8
1515;Гали;42,6;41,7;7;7;7;6;7;7;7;7
1516;Джиханджири;41,9;41,9;6;6;6;6;6;6;6;6
1517;Цецхлаури,с/х;41,9;41,7;6;6;5;5;6;6;6;6
1518;Аламбари;41,9;41,8;5;4;5;5;4;5;6;5
1519;Кобулети;41,8;41,8;10;5;5;5;6;10;10;10
1520;Очхамури;41,9;41,8;6;6;6;6;6;7;7;7
1521;Чаква, агро;41,7;41,8;9;6;5;5;6;9;9;9
1522;Зеленый мыс, верхняя;41,7;41,7;6;6;6;6;6;10;10;10
1523;Махиджаури;41,6;41,7;6;6;6;6;5;10;10;10
1524;Батуми, город;41,7;41,6;10;10;6;6;7;10;10;10
1525;Батуми, маяк;41,8;41,6;10;10;6;6;6;7;10;10
1526;Xуло;41,6;42,3;6;7;7;6;7;7;6;6
1527;Батуми, АМСГ;41,8;41,6;10;10;7;6;10;10;10;10
1528;Кеда;41,6;41,9;11;7;7;11;11;11;7;6
1529;Чарнали;41,6;41,6;5;5;4;4;4;4;4;5
1530;Капандиба;41,6;41,7;6;5;5;5;5;6;7;7
1531;Бажиган;44,6;45,6;7;7;7;7;6;6;6;7
1532;Кочубей(Черный рынок);44,4;46,6;6;6;6;7;6;6;6;6
1533;Терекли-Мектеб;44,1;45,9;7;7;6;6;6;6;6;7
1534;Чечень,остров(Чечень,маяк);44;47,8;10;10;10;10;9;9;9;10
1535;Кизляр;43,9;46,7;7;6;6;6;6;7;7;7
1536;Бабаюрт;43,6;46,8;6;6;6;6;6;6;6;6
1537;Сулак (Главный Сулак);43,3;47,5;10;10;10;5;5;5;5;10
1538;Xасавюрт;43,3;46,6;5;4;5;6;5;6;5;5
1539;Махачкала;43;47,5;11;11;11;6;6;6;12;11
1540;Буйнакск;42,8;47,1;6;6;6;6;6;6;6;4
1541;Ботлих;42,7;46,2;6;6;6;6;6;6;6;6
1542;Xунзах;42,6;46,7;11;11;11;11;11;5;5;11
1543;Изберг;42,5;47,9;10;10;10;10;10;10;10;10
1544;Сергокала;42,5;47,7;6;6;7;7;6;6;6;6
1545;Леваши;42,4;47,3;11;11;11;11;11;11;11;11
1546;Гуниб(Гуниб,верхний);42,4;46,9;6;6;6;6;6;6;6;6
1547;Сулак, высокогорный;42,4;46,3;11;11;6;11;11;11;6;6
1548;Кумух;42,2;47,1;6;6;6;6;6;6;6;6
1549;Маджалис;42,1;47,8;11;11;11;11;11;11;11;11
1550;Тлярата;42,1;46,4;11;11;11;11;11;11;11;11
1551;Дербент;42,1;48,4;10;10;10;10;6;6;7;11
1552;Касумкент;41,7;48,2;7;5;6;5;7;6;7;5
1553;Лучек;41,6;47,3;11;11;11;11;11;11;11;11
1554;Ахты;41,5;47,7;6;6;6;6;6;6;6;6
1555;Алибек;41,7;46,8;6;6;6;6;7;7;7;6
1556;Закаталы;41,6;46,7;6;6;6;4;4;4;4;7
1557;Низовая (Низовая пристань);41,5;48,9;6;10;10;10;6;6;6;6
1558;Xачмас;41,5;48,8;7;7;7;5;6;6;6;7
1559;Куба;41,3;48,4;4;4;4;5;5;6;6;6
1560;Нуха;41,2;47,2;13;13;13;5;5;5;5;13
1561;Кыpыз;41,2;48,2;6;6;6;6;6;6;6;6
1562;Акстафа;41,1;45,5;4;4;6;6;6;6;6;6
1563;Казах;41,1;45,3;4;4;5;13;6;6;6;6
1564;Конахкенд;41;48,6;6;6;6;6;6;6;6;6
1565;Кызылбурун(Гильгильчай);41,1;49,1;10;10;10;10;7;6;6;6
1566;Куткашен;40,9;47,9;11;11;11;5;5;5;5;11
1567;Xизы;40,9;48,9;11;13;13;13;13;13;13;13
1568;Орджоникидзе,зерносовхоз;40,9;47,3;5;5;5;6;6;6;5;5
1569;Шамхор;40,8;46;6;6;6;6;7;7;6;6
1570;Мингечаур;40,8;47;11;11;7;7;7;5;6;11
1571;Кировабад;40,7;46,4;5;5;5;6;11;11;11;7
1572;Геокчай;40,7;47,7;6;6;7;7;7;7;7;6
1573;Шемаха;40,6;48,6;11;11;6;6;6;6;11;11
1574;Евлах;40,6;47,2;8;8;8;7;6;6;6;6
1576;Cумгаит;40,6;49,6;10;10;6;6;6;6;6;6
1577;Кедабек;40,6;45,8;11;11;11;11;11;11;11;11
1578;Маразы;40,5;48,9;7;7;8;6;6;6;6;6
1579;Маштаги;40,5;50;7;7;7;7;7;6;6;7
1580;Дашкесан;40,5;46;11;11;13;13;11;13;13;11
1581;Зурнабад;40,5;46,2;13;13;13;13;11;13;13;13
1583;Артем-Остров;40,5;50,3;9;9;10;10;10;10;10;9
1584;Бина;40,5;50,1;6;6;6;6;6;6;6;6
1585;Гейгель-курорт;40,4;46,3;6;6;6;10;10;6;6;6
1586;Шубаны;40,4;49,7;5;7;6;8;8;7;5;5
1587;Мир-Башир;40,4;47;7;7;6;6;6;6;7;6
1588;Баку,обсерватория;40,4;49,8;9;9;9;9;9;11;11;11
1589;Кюрдамир;40,3;48,2;6;6;6;6;6;6;6;6
1590;Жилой-остров;40,4;50,6;10;10;10;9;10;10;10;10
1591;Гейгель,Шамхорский;40,3;45,9;10;10;10;10;10;10;10;10
1592;Пута;40,3;49,7;7;6;6;10;10;10;7;6
1593;Нефтяные-Камни;40,2;50,9;10;10;10;10;10;10;6;10
1594;Зардоб;40,2;47,7;6;6;6;6;8;8;8;6
1595;Кельбаджары;40,1;46,1;11;11;11;11;11;11;11;11
1596;Сабирабад;40,1;48,5;6;7;6;6;6;6;6;6
1597;Кази-Магомед;40;48,9;4;4;6;4;4;12;12;4
1598;Агдам;39,9;46,9;5;5;5;5;6;6;6;6
1599;Алят;40;49,4;6;10;10;10;5;6;7;7
1600;Истису;39,9;45,9;7;7;7;7;7;7;7;7
1601;Джафархан;39,9;48,5;6;6;6;6;6;6;6;6
1602;Карачала;39,8;48,9;8;8;8;8;8;8;8;8
1603;Ждановск;39,8;47,6;6;6;6;12;6;6;6;6
1604;Карандолы;39,8;48;8;8;6;7;7;8;8;8
1605;Свиной , остров;39,8;49,6;10;10;10;10;9;9;10;10
1606;Лачин;39,7;46,5;6;6;6;6;6;4;4;4
1607;Физули(Карягино);39,6;47,2;5;6;7;7;5;6;6;7
1608;Сальяны;39,6;48,9;7;7;6;7;7;7;7;7
1609;Пушнкино;39,5;48,6;6;6;6;6;6;6;6;6
1610;Джебраил;39,4;47;6;5;5;5;5;5;5;6
1611;Белясувар;39,4;48,4;7;7;7;7;7;6;7;7
1612;Кубатлы;39,4;46,6;6;6;6;12;11;11;11;11
1613;Зюд-Остов Култук;39,4;49,3;10;10;10;10;10;9;6;7
1614;Астрахан-Базар;39,3;48,6;6;6;6;6;5;4;6;6
1615;Пришиб;39,1;48,6;5;5;6;5;5;5;11;5
1616;Зангелан (Пирчиван);39,1;46,6;5;5;5;6;6;6;6;7
1617;Ярдымлы;38,9;48,2;11;11;6;11;6;6;11;11
1618;Сара-остров;38,9;48,9;9;9;9;9;9;9;9;9
1619;Лерик;38,8;48,4;11;11;11;11;11;11;11;11
1620;Ленкорань,маяк;38,8;48,9;9;9;9;9;9;9;9;9
1621;Ленкорань,зональная;38,7;48,8;7;10;10;10;6;11;11;11
1622;Астара;38,5;48,9;6;10;10;10;6;6;6;6
1624;Атерк;40,2;46,5;6;6;6;6;6;6;6;6
1625;Степанакерт;39,8;46,8;6;6;6;11;12;12;12;6
1626;Шуша;39,8;46,9;5;5;7;7;13;13;6;11
1627;Шахбуз;39,4;45,6;6;6;6;6;6;6;6;6
1628;Нахичевань;39,2;45,5;5;5;6;7;6;4;5;6
1629;Бист;39,2;45,9;4;6;11;11;4;11;11;11
1630;Джульфа;38,9;45,6;5;5;6;6;8;8;7;5
1631;Ордубад(Андамич);38,9;46,1;5;5;6;6;8;8;7;5
1632;Дебеташен(Ламбалу);41,3;44,8;7;6;6;7;6;6;6;6
1633;Кохб;41,2;44,8;5;6;6;6;6;8;8;7
1634;Шнох;41,1;44,8;6;5;5;5;5;4;4;5
1635;Калинино;41,1;44,3;6;5;6;6;7;7;6;6
1636;Узунлар;41;44,6;5;5;5;6;5;5;5;5
1637;Севкар;41;45,1;8;8;6;6;6;8;8;8
1638;Степанаван;41;44,4;6;6;6;6;7;7;7;7
1639;Амасия;40,9;43,8;7;8;7;7;7;7;7;8
1640;Джаджур,ж.д.;40,9;43,9;4;5;5;5;6;6;6;5
1641;Джаджур,восточный портал;40,9;43,9;8;8;8;6;6;6;6;6
1642;Берд 11;40,9;45,5;7;6;6;6;6;6;6;7
1643;Иджеван 1;40,9;45,2;7;7;7;7;5;6;6;6
1644;Спитак;40,8;44,3;6;6;5;7;7;13;6;6
1645;Айгедзор;40,8;45,5;6;6;6;6;7;7;7;7
1646;Кировакан;40,8;44,5;5;4;4;6;6;6;6;4
1647;Ленинакан;40,8;43,9;5;7;7;6;5;6;5;6
1648;Лермонтово;40,8;44,6;7;13;6;8;8;8;6;7
1649;Дилижан;40,8;44,9;6;6;5;5;7;7;6;6
1650;Семеновка;40,7;44,9;8;8;8;6;8;8;8;6
1651;Анкаван;40,6;44,5;7;6;7;7;7;7;7;7
1652;Артик;40,6;44;5;5;6;7;7;7;7;5
1653;Апаран;40,6;44,4;7;7;6;7;6;6;7;5
1654;Красносельск;40,6;45,4;6;8;6;8;7;8;8;6
1655;Севан,озерная ГМО;40,6;45;8;6;6;6;8;8;7;8
1656;Севан,ГМС;40,6;44,9;7;8;6;6;7;7;6;8
1657;Раздан;40,5;44,8;8;8;8;6;6;4;8;8
1658;Шоржа;40,5;45,3;7;7;7;8;8;8;8;7
1659;Арагац, высокогорная;40,5;44,2;4;8;8;6;6;6;5;8
1660;Фонтан;40,4;44,7;5;5;5;5;5;5;5;5
1661;Талин Верин;40,4;43,9;5;5;5;5;7;7;7;6
1662;Кошабулах;40,4;44,3;7;7;6;6;6;5;5;6
1663;Камо;40,4;45,1;6;6;7;7;7;7;7;6
1664;Арагац,ж.д.;40,3;43,7;6;6;6;6;6;6;6;6
1665;Егвард;40,3;44,5;5;6;6;7;5;5;5;5
1666;Аштарак 11;40,3;44,4;7;7;7;7;6;7;7;7
1667;Ератумбер;40,3;44,9;5;6;5;6;6;6;6;6
1668;Каракерт (Кармрашен);40,3;43,8;6;7;6;6;6;6;6;7
1669;Маэра;40,2;45,8;6;6;7;7;7;7;6;7
1670;Ереван,агро;40,1;44,5;7;7;7;6;6;6;7;7
1671;Джрвеж;40,2;44,6;7;7;7;7;6;6;6;6
1672;Ереван,совхоэ;40,1;44,6;6;6;6;6;6;6;6;6
1673;Октемберян;40,2;44,1;6;5;6;6;6;7;7;6
1674;Ереван,АМCГ;40,2;44,4;6;6;6;5;5;5;7;7
1675;Мартуни;40,1;45,3;6;6;6;6;7;7;7;7
1676;Гарни;40,1;44,7;8;8;6;8;6;6;7;7
1677;Яных;40;45,2;7;8;8;7;8;6;6;6
1678;Арташат;39,9;44,6;6;6;6;6;6;7;6;5
1679;Чиманкенд;39,9;44,9;7;7;8;8;5;5;7;7
1680;Джермук;39,8;45,8;6;6;7;7;7;8;7;6
1681;Арарат;39,8;44,7;6;7;6;6;6;6;6;6
1682;Ехегнадэор;39,8;45,3;8;8;8;8;8;8;8;8
1683;Араэдаян;39,8;44,7;5;6;7;6;5;7;7;5
1684;Арени;39,7;45,2;6;7;7;7;7;5;7;6
1685;Баэарчай;39,7;45,8;7;7;7;6;6;6;7;7
1686;Мартирос;39,6;45,5;5;5;5;5;5;4;4;4
1687;Сисианский Перевал;39,5;45,8;4;6;6;4;4;6;6;4
1688;Сисиан;39,5;46;7;7;7;6;7;6;6;6
1689;Горис;39,5;46,4;6;6;7;6;6;6;6;6
1690;Кафан;39,2;46,4;7;7;6;6;8;8;8;7
1691;Мегри;38,9;46,3;6;6;6;6;6;6;13;8
1692;Вилькицкого, остров;73,5;75,8;11;11;11;11;11;11;11;11
1693;Белый, остров;73,3;70;11;11;11;10;10;10;11;11
1694;Дровяной, мыс;72,4;72,8;10;11;11;11;10;10;10;10
1695;Тамбей;71,5;71,8;9;9;9;9;9;9;9;9
1696;Xарасовой, мыс;71,1;66,8;11;10;10;10;10;11;11;11
1697;Гыда-Ямо;70,9;78,5;10;10;10;10;10;9;9;10
1698;Тадибе-Яга;70,4;74,1;10;10;9;9;9;10;10;10
1699;Се-Яга;70,2;72,6;9;9;9;9;9;6;9;9
1700;Марре-Сале;69,7;66,8;11;11;10;10;10;10;11;11
1701;Каменньй, мыс;64,7;65,6;10;10;10;10;10;9;9;9
1702;Новьй Порт;67,7;73;7;7;9;6;7;7;7;7
1703;Таэовское (Xальмер-Седе);67,5;78,7;8;8;8;8;8;7;7;7
1704;Полярный Урал;67;65,8;8;8;7;7;8;8;7;8
1705;Ра-Из;66,9;65,7;6;6;6;6;6;6;6;6
1706;Яр-Сале;66,9;70,9;7;7;6;6;6;6;7;7
1707;Ямбурга;66,8;68,8;7;7;6;6;8;8;7;7
1708;Ныда;66,6;72,9;7;7;6;7;7;6;7;7
1709;Сидоровск;66,6;82,3;5;6;5;5;5;6;8;4
1710;Салехард, аэропорт;66,5;66,5;6;6;7;6;7;8;8;6
1711;Салехард;66,5;66,7;5;4;6;5;6;4;4;6
1712;Таз;66,1;82,1;7;7;6;7;7;6;6;7
1713;Полуй;66;68,7;5;7;6;7;7;6;6;7
1714;Уренгой;66;78,4;6;6;6;6;7;6;7;7
1715;Питляр;65,9;65,9;7;6;6;6;6;8;8;8
1716;Надым;65,6;72,7;5;5;6;6;6;5;5;5
1717;Мужи;65,4;64,7;7;8;5;5;5;7;7;7
1718;Тарко-Сале;64,9;77,8;5;5;5;5;5;5;5;5
1719;Саранпауль;64,3;60,9;6;6;5;5;5;7;7;7
1720;Толька;63,9;82,1;5;5;5;5;6;6;6;6
1721;Березово;63,9;65,1;6;6;6;6;6;6;5;6
1722;Казым;63,7;67,2;5;5;5;5;5;5;5;5
1723;Сосьвинская к/база;63,7;61,9;5;5;6;5;5;5;6;5
1724;Нумто;63,5;71,4;7;7;7;7;7;7;7;7
1725;Xале-Савой;63,4;78,5;5;5;5;5;5;5;5;5
1726;Игрим;63,2;64,6;6;4;5;4;5;4;6;4
1727;Октябрьское (Кондинское);62,5;66,1;5;6;6;6;8;8;6;5
1728;Няксимволь;62,4;60,9;5;6;6;5;5;6;6;6
1729;Сосновьй Мыс;62;66,4;6;6;6;7;7;7;7;7
1730;Вар-Еган;62;76,9;5;5;5;6;6;5;5;5
1731;Xонгокурт;61,9;64,3;6;5;5;6;7;6;5;6
1732;Ермаково;61,8;74,1;5;5;5;5;5;6;5;5
1733;Горшков;61,7;70,7;7;5;5;5;5;6;6;5
1734;Сытомино;61,3;71,2;7;6;5;6;8;6;7;6
1735;Ларьяк;61,3;80,1;5;5;5;5;5;5;7;5
1736;Сургут;61,3;73,5;6;6;5;5;5;5;7;6
1737;Лобчинское;61,1;78,6;5;5;5;5;6;6;6;5
1738;Xанты-Мансийск (Самарово);61;69;13;7;7;7;7;13;7;13
1739;Угут;60,5;74;6;5;5;5;6;6;5;5
1740;Алтай;60,3;69;5;5;5;5;5;6;5;5
1741;Шаим;60,3;64,2;6;7;6;6;7;7;6;7
1742;Кондинское(Нахрачи);59,7;67,4;6;5;5;5;6;6;6;6
1743;Леуши;59,6;65,8;6;6;6;5;5;5;5;5
1744;Демьянское;59,6;69,3;8;6;6;8;8;8;8;8
1745;Лымкоевские;59,5;70,3;5;5;5;5;5;5;5;5
1746;Уват;59,2;68,9;7;8;8;8;6;6;6;7
1747;Тобольск;58,2;68,2;5;4;4;4;5;5;4;4
1748;Тобольск, аэропорт;58,2;68,1;6;8;6;7;7;8;6;8
1749;Вагайское;57,9;69;6;6;7;7;7;7;7;7
1750;Ярково;57,4;67,1;7;6;5;6;7;7;7;7
1751;Тюмень, аэропорт;57,2;65,5;5;7;6;7;7;7;5;5
1752;Балахлей;57,2;69,2;7;5;5;5;6;7;7;7
1753;Тюмень,оп.поле;57,1;65,4;5;5;5;6;7;7;7;7
1754;Викулово;56,8;70,6;5;5;5;5;5;5;7;6
1755;Ялуторовск;56,7;66,4;6;6;7;7;7;6;7;7
1756;Вагай, ж.-д. ст.;56,5;67,4;6;6;5;6;6;7;7;7
1757;Голышманово (Катышка);56,4;68,4;7;7;6;6;7;7;7;7
1758;Ишим;56,1;69,5;7;7;6;7;7;7;7;7
1759;Бердюжье;55,8;68,3;7;6;6;6;7;7;6;7
1760;Сладково;55,5;70,3;6;6;5;7;6;7;6;7
1761;Ильинское;55,5;69,3;6;6;6;6;6;6;6;6
1762;Усть-Ишим;57,7;71,2;6;6;6;6;6;7;6;6
1763;Тевриз;57,5;72,4;7;6;6;7;7;7;6;6
1764;Ново-Ягодное;57,4;73,5;5;7;6;6;6;6;6;5
1765;Васисс;57,4;74,8;5;5;6;6;6;6;6;5
1766;Большие Уки;56,9;72,7;6;6;5;5;5;5;6;6
1767;Тара, аэропорт;56,9;74,4;6;6;7;6;7;7;6;6
1768;Тара 11;57;74,4;6;6;5;6;6;6;7;7
1769;Нижне-Колосовское;56,5;73,7;5;5;5;6;6;6;5;5
1770;Паново;56,4;70,9;5;6;6;6;6;6;7;7
1771;Большеречье;56,1;74,6;6;6;6;6;6;6;6;6
1772;Тюкалинск;55,9;72,2;5;7;7;7;6;7;6;7
1773;Поселково-Саргатское;55,6;73,5;6;7;7;6;6;6;6;6
1774;Называевка;55,6;71,4;5;6;6;7;7;7;6;6
1775;Калачинск;55;74,6;5;5;5;7;7;7;6;5
1776;Омск (Омск,степная);54,9;73,4;7;7;7;7;6;6;6;7
1777;Омск, аэропорт;55;73,4;6;6;6;6;6;6;7;6
1778;Исиль-Куль;54,9;71,3;5;5;5;5;5;5;5;5
1779;Борисовский зерносовхоз;54,6;72,6;7;6;5;7;7;7;7;7
1780;Покрово-Иртышское;54,4;74,4;7;6;7;7;8;7;7;7
1781;Полтавка;54,4;71,8;6;7;7;7;7;6;6;5
1782;Одесское;54,2;72,9;7;5;5;5;6;6;6;6
1783;Черлак;54,2;74,8;6;6;6;6;6;6;6;6
1784;Алаботинский совхоз;53,8;73,6;7;7;7;7;7;7;7;6
1785;Русская Поляна;53,8;73,9;7;6;7;7;7;7;7;7
1786;Черлакский зерносовхоз;53,7;66,8;7;7;7;7;6;7;6;6
1787;Булаево;54,9;70,5;5;5;5;5;5;5;5;5
1788;Петропавловск;54,8;69,2;7;7;7;7;7;7;7;7
1789;Возвышенский зерносовхоз;54,4;70,9;7;6;7;7;7;7;7;6
1790;Благовещенское;54,4;67;7;7;7;7;7;7;7;7
1791;Явленка;54,4;68,4;7;7;7;7;7;7;7;7
1792;Марьевка;53,8;67,5;7;7;6;6;7;7;7;7
1793;Пресногорьевка;54,5;65,8;7;7;7;7;7;7;6;6
1794;Октябрьская;54,2;65,5;7;7;7;7;7;7;7;7
1795;Комсомолец (Карабалыкский);53,8;62,1;6;6;7;7;7;6;6;6
1796;Федоровский зерносовхоз;53,8;63,2;7;7;7;7;7;6;6;6
1797;Урицк;53,3;65,6;7;7;7;7;7;6;6;6
1798;Кустанай;53,2;63,6;7;7;7;7;7;6;6;6
1800;Аршалинский эерносовхоз;52,7;61,2;7;7;7;7;7;7;7;7
1801;Тобол;52,7;62,6;5;6;6;6;5;5;6;6
1802;Карасуль;52,7;65,5;7;7;7;7;7;7;7;7
1803;Кумурун;52,4;64,6;7;6;7;7;7;7;6;7
1804;Забеловка;52,3;61,4;7;7;7;7;7;7;7;7
1805;Джетыгара;52,2;61,2;7;7;7;7;7;7;7;7
1806;Дневская;52;63,7;7;7;7;7;7;7;7;7
1807;Наурзумский заповедник;51,5;64,5;7;7;7;7;7;7;7;7
1808;Амангельды;50,1;65,5;7;7;7;7;7;7;7;7
1809;Тургай;49,6;63,5;7;7;6;7;6;7;7;7
1810;Красноармейск (Ново-Сухот;53,8;69,8;6;6;6;6;7;7;6;7
1811;Кзыл-Тусский совхоз;53,9;71,5;7;7;7;7;7;7;7;7
1812;Чкалово;53,6;70,5;7;7;7;7;7;7;7;7
1813;Володарское;53,3;68,1;7;7;7;7;8;8;7;7
1814;Кокчетав;53,3;69,4;7;7;7;7;7;7;7;7
1815;Имантавская;52,9;68,4;7;7;7;7;7;7;7;7
1816;Золотая Нива;52,9;71,9;7;7;7;7;7;7;7;7
1817;Шучинск;52,9;70,2;5;5;5;5;5;5;5;5
1818;Рузаевка;52,8;67;7;7;7;7;7;7;7;7
1819;Балкашино;52,5;68,8;6;6;6;6;6;6;6;6
1820;Аксуйский рудник;52,5;71,9;7;7;7;7;7;7;7;7
1821;Воэнесенска;52,4;70,2;7;7;7;6;7;7;7;7
1822;Алексеевское;52;70,9;6;6;7;7;7;8;7;6
1823;Есиль;51,9;66,3;7;7;7;7;7;7;7;7
1824;Атбасар;51,8;68,4;7;7;7;7;7;7;7;7
1825;Джалтыр;51,6;69,8;7;5;5;7;5;5;5;5
1826;Еремень-Тау;51,6;73,1;8;7;7;7;8;7;7;7
1827;Запорожская;51,6;67,4;7;6;6;7;7;7;7;7
1828;Бостал;51,3;72,5;7;7;7;7;7;7;7;7
1829;Ново-Ишимское;51,3;70,7;7;7;7;7;7;7;7;7
1830;Зерносовхоз им. Костычева;51,2;66;7;7;7;7;7;7;7;7
1831;Казгородок;51,3;67,2;7;7;7;7;7;7;7;6
1832;Целиноград(Акмолинск);51,2;71,4;7;7;7;7;7;7;7;6
1833;Армавир;50,9;69,5;7;6;6;7;7;6;7;7
1835;Карашалгинская;50,4;70,2;7;7;7;6;6;6;7;7
1837;Кайракты;50,5;67,8;7;7;7;7;7;7;7;7
1838;Берлик;49,9;69,5;7;7;7;7;7;7;7;7
1840;Михайловка;53,8;76,5;7;7;7;7;7;7;7;6
1841;Федоровская;53,4;76,3;6;7;7;7;6;7;6;6
1842;Иртышск;53,4;75,5;5;6;6;6;5;6;6;6
1843;Лозовая;53,3;77,9;7;7;7;7;7;7;7;7
1845;Коминтерновская;52,7;74,9;7;7;7;6;7;7;7;7
1846;Щербакты;52,4;78,2;6;7;6;7;7;7;6;7
1847;Павлодар;52,3;76,9;7;7;7;7;7;7;7;7
1848;Экибастуз-Уголь;51,8;75,4;7;7;7;7;7;7;6;6
1849;Совхоз им. Кирова;51,4;77,5;7;7;7;7;7;7;7;7
1850;Баян-Аул;50,8;75,7;7;7;5;7;5;8;7;7
1851;Уальск;51,3;51,4;7;6;7;7;7;6;6;6
1852;Казахстан;51,2;53;7;6;7;7;7;7;7;7
1853;Каменка;51,1;50,3;6;6;6;7;7;6;7;7
1854;Чингилау;51;54,1;7;7;7;6;6;6;7;7
1855;Белогока;50,7;53,5;7;7;7;7;6;7;6;7
1856;Джамбейты;50,3;52,6;7;7;7;7;7;7;6;6
1857;Чапаево;50,2;51,2;6;7;7;6;6;6;7;7
1858;Аще-Узек;49,8;47,8;7;7;7;7;7;7;7;7
1859;Казталовская;49,8;48,7;7;7;7;7;7;7;7;7
1860;Фуманово;49,7;49,5;7;7;7;7;7;6;6;7
1861;Каратюбинский мясосовхоз;49,7;53,6;7;7;7;7;7;7;7;7
1862;Джаныбек;49,4;46,8;7;7;6;6;6;7;7;7
1863;Калмыково;49,1;51,9;7;7;7;7;7;7;7;7
1864;Новая Казанка;48,9;49,6;7;7;7;7;7;7;7;7
1865;Урда;48,8;47,4;6;7;6;7;7;7;7;7
1866;Толубай;48,5;51;7;7;7;7;7;7;7;7
1867;Карабау;43,2;70,4;6;7;6;7;6;7;7;7
1868;Тополи;47,9;51,6;7;6;6;6;7;7;6;6
1869;Новый Уштоган;47,9;48,8;6;7;7;7;7;6;7;7
1870;Гурьев;47,5;51,8;7;7;6;7;7;6;7;7
1871;Гурьев, город;47,1;51,8;7;7;7;7;7;7;7;7
1872;Жамбике;47;55,1;7;7;7;7;6;7;7;7
1873;Большой Пешной Остров;46,8;51,7;10;10;10;10;10;10;10;10
1874;Косчагыл;46,9;53,8;7;7;7;7;7;6;7;7
1875;Зюйд-Вестова Шалыга;46,7;51,6;10;10;10;10;10;10;10;10
1876;Забурунье;46,8;50,2;7;7;7;7;6;6;7;7
1877;Ганюшкино;46,6;49,3;6;6;6;6;6;6;6;6
1878;Дгукара;46,3;55,9;7;7;7;6;6;7;7;7
1880;Сам;45,4;56,2;7;7;7;7;7;7;7;7
1882;Бинеу;45,1;55;7;7;7;7;7;7;7;6
1883;Кулалы, остров;45;50,2;10;10;10;10;10;10;10;10
1884;Кызан;44,9;52,7;7;7;7;7;6;7;7;7
1885;Форт-Шевченко;44,5;50,3;9;9;11;11;9;9;9;9
1886;Дукен;44,3;54,6;7;7;7;7;7;6;6;7
1887;Тущибек;44,1;51,9;6;6;6;8;8;8;6;6
1888;Александр-Бай;43,2;51,7;10;10;10;10;10;10;10;10
1889;Ак-Кудук;43;54,1;8;8;8;8;8;8;8;8
1890;Кендерли;43;52,4;10;10;10;10;10;10;10;10
1891;Коса-Ада;42,9;52,5;10;10;10;10;10;10;10;10
1893;Мартук;50,8;56,5;7;8;7;7;6;7;7;7
